y_true,y_predict
1,0.35413164738297637
0,0.2190862667942742
1,0.662685672497381
1,0.7606253729981236
0,0.5174642261628948
1,0.45482270419596105
1,0.6691803464116347
0,0.40251143328911987
1,0.650793100915788
0,0.6425273580842767
0,0.19917586970635523
1,0.5008683621548805
0,0.18630771706889285
1,0.6820889500877532
1,0.6282036922852847
1,0.33198867174332103
1,0.5503852230671387
1,0.704419867367631
0,0.09587802978754223
0,0.24577766500522813
0,0.12055330814394306
0,0.5480607312024254
0,0.2239877743355456
1,0.740955311927381
1,0.7025054673623191
1,0.7257540361333322
0,0.17299739102847853
0,0.11205714578817279
0,0.10760816892605429
0,0.22632494872246628
1,0.605917546848702
0,0.6680648380087583
1,0.6778441608021866
1,0.5297971814629239
0,0.49753287409172303
0,0.7052438722661786
0,0.4365502458121262
1,0.6263786581742284
0,0.6752970900915932
0,0.20930345603597034
0,0.27414848250991297
0,0.36084584477889736
0,0.24686356871541354
0,0.5061706990401256
0,0.605917546848702
1,0.7001742231489644
0,0.32874845965727706
1,0.3145760943076489
1,0.5365898681804868
0,0.18328073785986784
0,0.5027034203433705
0,0.08114523151915766
1,0.7002086508265488
1,0.3681571793354619
1,0.699572393254528
1,0.7166143823622493
0,0.29177427840428527
0,0.3888615822807526
0,0.5403720748926396
1,0.6462075696154009
1,0.19157755971642332
1,0.3074930638153058
0,0.6561625081857472
0,0.3769629453561788
0,0.643651677311456
1,0.7547500059193577
0,0.5309360358275667
1,0.30395805852054464
0,0.2680948494175019
0,0.6705859274787539
0,0.3818589440148141
0,0.09031551341138393
0,0.6987646734218457
0,0.4001212982880255
1,0.5833407917864672
0,0.3279701031294449
0,0.6384322564250949
0,0.6583935334041218
0,0.5262238177452753
0,0.39726222703170505
1,0.6433429809148119
0,0.09065345973631184
1,0.6643657268154854
1,0.5556080010826081
0,0.2979902966290016
0,0.5797174145634066
1,0.7615154576824463
0,0.09279992237587266
0,0.3678748354117945
1,0.8267365820936554
0,0.11601426493070577
0,0.2726957716709598
1,0.6267318264056646
0,0.32204785291628807
0,0.25044871192340973
1,0.744395648097929
0,0.09132220192705018
1,0.6492450386131376
1,0.19812477859503472
1,0.6479100452590371
1,0.6451614882063329
0,0.5174156761421604
0,0.09826900413594589
0,0.32285607412758854
0,0.1565958144433385
1,0.5510603820349891
0,0.5638988001432327
0,0.39722000944650454
0,0.15322036206716583
1,0.47225584143672306
1,0.6191908862765201
0,0.5551485991296594
0,0.1436977910845493
1,0.7143838205364277
0,0.7385772192898815
0,0.2914340254969019
1,0.7015554552931077
0,0.2185468934688758
0,0.1253335200296016
0,0.4279360382253518
1,0.8128907256929742
1,0.5947916699411148
1,0.6279399688860183
0,0.11781687988767113
0,0.27486373609934495
1,0.8088360874370474
0,0.3827627218944194
0,0.6039124910684164
1,0.7812732554125132
0,0.27478829724822945
0,0.3334133359058498
0,0.6045997328627003
0,0.6310057134469556
1,0.6492450386131376
0,0.30100199131719235
1,0.5427523899093286
1,0.6961076082783026
0,0.2343196738450452
0,0.7059332429169912
1,0.8130486847417994
0,0.23749720669855798
1,0.6981021502097198
0,0.18979445139811943
0,0.20477365763586697
0,0.6517840216826688
0,0.634157495543801
1,0.6245763080252394
0,0.260387664498771
1,0.35508255541580475
0,0.3306846938513015
0,0.6276282596319303
0,0.09401028934120555
0,0.13747184324914952
1,0.6257234624069792
0,0.7577346196477812
1,0.5851914548479344
0,0.1521395505763037
0,0.10247589949183192
1,0.629297779142127
1,0.6940932974178275
1,0.6271403241009803
0,0.5681511480026397
1,0.600740889585834
1,0.6739542083585707
0,0.38160764356258553
0,0.4296874542445449
0,0.2474060213882862
0,0.5181673179433371
1,0.507411957679493
1,0.7130522571575115
1,0.6040427266376175
1,0.6420154904772527
0,0.10215990279032049
0,0.6144800902018703
0,0.5545192293033934
1,0.6364996507964712
0,0.18270761220470688
0,0.19144062467318107
1,0.5288049631232736
0,0.5406428586633728
1,0.33654580264220596
1,0.31946746646612156
0,0.18645837568176604
0,0.2325684347398064
0,0.6323153076521961
1,0.3366984600901129
1,0.6809167994671056
1,0.46422373439607656
1,0.5660464313740383
1,0.6869329337582836
1,0.6424167966593083
0,0.3399732178586927
0,0.36591579678695074
1,0.3241410896621682
1,0.6587433465866611
0,0.4337098423749323
0,0.184277785206248
1,0.6275785675766543
1,0.7165728569577813
0,0.6470557074718599
1,0.3000120499298159
0,0.09793836595194279
0,0.7315565513569317
1,0.6366069994050434
0,0.6601328968393679
0,0.718510062599937
1,0.5552334589222624
0,0.1173165138234015
1,0.8271233252929209
0,0.2710794682315403
0,0.22798858838760921
1,0.5514710291102844
0,0.10775177841592237
0,0.6190147833694433
0,0.6898241826811556
0,0.30932462215300127
0,0.5939418389368754
0,0.506954005368557
1,0.7594595959446795
1,0.608855719948854
1,0.6530752250097015
1,0.6327440327845051
1,0.8197596489873626
0,0.5517882081281923
1,0.7576801079159361
1,0.6419005811594303
0,0.29095094614079003
1,0.82142278281061
0,0.17018627203935935
1,0.36824156726967566
1,0.7057007787100621
1,0.21936161486412076
0,0.592115784713278
1,0.6429802530130843
0,0.3244883932762995
1,0.7059812190000145
0,0.1691780049637466
0,0.08835919237971758
0,0.5725398999462762
1,0.28135819961631087
0,0.27934596119800387
0,0.630314189662794
1,0.7026948910707327
0,0.2596579405356955
1,0.3850079021581834
1,0.6582804156363808
0,0.5913108474281814
1,0.7014683284243856
1,0.6362638940235588
0,0.1165048248335265
0,0.2470254260378211
0,0.3478306181549066
0,0.23954463963416278
0,0.3116462801912179
0,0.3078336995494207
1,0.5851914548479344
0,0.27595583337245844
1,0.8263809417230306
0,0.13332085613145178
0,0.2431761445770003
0,0.11400590828547355
1,0.6576439330606481
0,0.20313039221183324
0,0.6259228840728346
0,0.38029844333526436
0,0.12268096762769072
0,0.08350461833346925
0,0.2904555626768601
1,0.6125567485342498
1,0.7135606572032883
1,0.7181632590042695
1,0.3432121614249356
0,0.5751311377767301
0,0.08943695060251294
0,0.11249496953524528
1,0.2401285612628405
0,0.3713075201279431
1,0.31572677787775644
1,0.8120477051945361
1,0.7846543454935716
0,0.0917278540842378
1,0.7799758456067778
0,0.3348829945601549
0,0.11915080784973756
0,0.08741679041750217
0,0.3738940730947564
1,0.7056310045653522
0,0.37045675699785036
1,0.7051673384748718
1,0.6836912683673013
1,0.3720019046976227
0,0.3695427535093307
1,0.4040728320805678
0,0.12065434899066206
0,0.5912384657910045
1,0.360057698558742
1,0.7233126203613643
1,0.8271233252929209
0,0.213612904410012
0,0.74216060966831
0,0.6790675158620735
1,0.6396397952391275
1,0.3013796480046077
1,0.7110293804470496
0,0.6026190446644032
1,0.7238638289252722
1,0.82142278281061
0,0.5099900662323872
0,0.3042257379622921
1,0.6553436678860526
0,0.12183029905336575
1,0.8019213810267533
1,0.8080821982613061
1,0.22296664876682246
0,0.27360031925800166
1,0.7057214401556101
0,0.2864564414017543
0,0.6358308208691135
0,0.2186212604578518
0,0.3564713094459582
0,0.11182247223094074
0,0.601209274323504
0,0.11535276165958107
0,0.3745521294381039
0,0.10141027490042404
1,0.6752654575940926
0,0.42223115019233326
0,0.11371182727640669
0,0.2835328588866945
0,0.6026190446644032
1,0.6074126798467021
1,0.7448293356140236
1,0.6940932974178275
0,0.21906042963173417
1,0.8174036484071268
0,0.3785252694306051
0,0.2697075534341081
1,0.46545409136873744
0,0.2873037224838894
1,0.7089262191700462
0,0.2657102950607871
0,0.11329980194103591
0,0.3507347189712465
1,0.6878625598771335
0,0.10274852654803743
1,0.6205492808410927
0,0.1287563553122259
0,0.7456961258653689
1,0.5832462328919557
1,0.6769988582358171
1,0.69009489515103
1,0.6940255602692254
1,0.6439957003739428
1,0.702375566109586
0,0.3918598209541285
0,0.10180607423159356
1,0.097658124367045
0,0.4274159351234184
0,0.14370840868272194
1,0.6255431911776076
1,0.3551895838233265
0,0.11001772727754566
0,0.3560376894587239
1,0.4028251716386254
1,0.6520697140528198
1,0.6531362415437973
0,0.6217196563691882
0,0.22164076327149407
0,0.6021308167868363
1,0.34147548738612693
0,0.22202815559294947
0,0.4012905909991409
0,0.32872905833548755
1,0.762527704869051
0,0.18352792862445547
1,0.8069701382290293
0,0.19971124837326432
0,0.5950410999038754
1,0.8280339918993909
1,0.684707116842483
0,0.10223672675234992
1,0.7054753262943457
1,0.8128907256929742
1,0.7472159404957885
1,0.30724571151729424
0,0.16937822566948962
0,0.5884531876454537
1,0.693184740366265
0,0.33473732760488434
0,0.35153820436665323
0,0.22993481569985325
0,0.3726798858406585
0,0.2235239336684568
0,0.1830487569750338
0,0.6478753701870791
0,0.5508112119039069
0,0.2959780740896872
0,0.2758005997447562
0,0.3686764236567722
0,0.11798698730936459
1,0.6350573400322679
1,0.4742430057504245
1,0.33447831656016347
0,0.2063400582242389
1,0.6369037528710088
1,0.5732824014802649
0,0.30677520240266865
1,0.7724940552607009
1,0.6569110349058833
1,0.7173282378259074
1,0.4737954993500363
0,0.6506917799394728
1,0.3645467374429427
1,0.6695372379112879
0,0.2726986790859271
1,0.6514452159106774
0,0.20342978145597598
1,0.32821689394378795
0,0.5888911742173467
1,0.6383319757019418
0,0.11551700421540112
1,0.788240589969725
0,0.40251143328911987
0,0.6300653422614794
0,0.1936645705615074
0,0.28699119919676713
1,0.2151924021548811
1,0.660028871510734
0,0.34532676469562795
1,0.7031731583792892
0,0.6223074477392926
1,0.674026960149858
0,0.2045732357927948
0,0.6329440924734921
1,0.6431770086384114
0,0.4098857894665581
1,0.2957017321334458
1,0.3330550971016135
1,0.5336581322520435
0,0.09454172947010717
1,0.7530177504752641
1,0.6961403131371072
0,0.18862800203089644
0,0.15981263053562078
1,0.6043532004964828
1,0.48347567806905745
0,0.20664522827292064
1,0.4788222881935644
1,0.38329242858525636
1,0.6813326153760799
1,0.5641970697789634
0,0.1509192917719434
0,0.5042196581454201
0,0.08650714845585275
0,0.5786768518195058
1,0.6259640050158584
0,0.22993481569985325
1,0.6410506084730827
1,0.41675885967444126
1,0.6770352237295982
1,0.33099236454994846
0,0.61971841391354
1,0.30974254593379547
0,0.21669110382726578
1,0.6934850379618654
0,0.32377479010099675
0,0.3365652297892676
1,0.6784992621624194
0,0.5812646132297187
0,0.6548598581047089
1,0.7022525139773653
1,0.5071456730792503
1,0.37072601243388903
0,0.20624379573771953
1,0.6798301596991015
0,0.7378329641075065
0,0.6529520573663586
1,0.2511588965909239
1,0.6431784075901641
0,0.11699386714585819
0,0.3734822399812815
1,0.6273370205146532
0,0.1051499494491312
1,0.6565486755813673
0,0.2636513729907316
1,0.7765333317653309
1,0.6149638220160962
0,0.5796444398873326
0,0.2587018704486173
1,0.34367700160058495
0,0.17216598309152142
0,0.21173475201163242
1,0.5365898681804868
1,0.633547200231344
0,0.5628421708796454
0,0.1869630657946674
1,0.6876697582121801
0,0.3279701031294449
0,0.6071824086699197
1,0.6794964175421374
1,0.40482365273616117
0,0.2905508977801184
0,0.36717137888702456
1,0.6519067535804346
1,0.7223923437956037
0,0.2830952392882392
0,0.20366778297494303
0,0.10059624207838003
0,0.10738917151407673
0,0.3207828396234352
1,0.7703040460846
1,0.5833407917864672
1,0.7061684751142424
0,0.12366886796858662
0,0.09402597184481384
0,0.45937301986126755
0,0.0793180109426348
1,0.821945592456873
0,0.24645484016715552
1,0.39240009062845127
1,0.3713075201279431
0,0.5914327006174736
0,0.09998196973430928
1,0.6996843381721078
1,0.6526743357910979
0,0.10364794131362313
1,0.8423071955951518
0,0.6144800902018703
1,0.586775534686784
0,0.6647223451269023
0,0.333470103129445
0,0.2224676713600956
1,0.6393525272678097
1,0.7799758456067778
0,0.6537314048588219
1,0.634715540475007
1,0.6441528530420121
1,0.6441500577889744
0,0.20671889517660777
0,0.3239753443865744
1,0.6452058661188238
0,0.2319478430635792
1,0.8149335629328752
1,0.6560131326222046
0,0.40910378737906167
0,0.5079737926984462
1,0.6641182269354323
1,0.6396162229641664
1,0.7322879552150041
1,0.6592249726051403
0,0.6798677819280563
1,0.6265664242286577
1,0.6955483235382672
0,0.7186226668820397
0,0.11029352698405326
0,0.22140417562896686
0,0.2218641647709248
1,0.3209165272047359
1,0.6129938886459305
0,0.2318724556913447
0,0.3396212880836433
0,0.21164484809605807
0,0.11302468622732777
1,0.7006505898126876
0,0.6023673332140171
0,0.38235402145734126
1,0.32235705300227496
1,0.6066791577795577
1,0.6889574436164042
1,0.6766560462221713
1,0.6540715561826919
1,0.7372225632438072
1,0.7689649193310407
0,0.5914326608232565
0,0.12857449377236801
0,0.248052130544735
0,0.7219061713028806
0,0.6341081017511369
0,0.2744057897900269
1,0.647219431547631
1,0.30608598238397855
1,0.4927470416571023
0,0.608272840226461
0,0.8166445108569195
0,0.4793607520349971
0,0.5187769317122866
0,0.6417361573861462
1,0.7595686230792349
1,0.6706391674879125
1,0.6025785669437667
1,0.6816510623352181
0,0.6717614005639162
0,0.656960648802574
0,0.21928593511479572
1,0.698019455587517
0,0.1679520418449696
0,0.6130595226413427
1,0.4043128608555611
0,0.3110299775024509
0,0.489902281228977
0,0.2798659431442168
0,0.2786729446219552
0,0.09934645848627242
0,0.4879407767039329
0,0.331843764000045
1,0.6450357611809625
0,0.13448998807382895
0,0.36084584477889736
0,0.1260168190618465
1,0.6359454414980826
0,0.6166344841427666
1,0.7050180289212186
0,0.2499073635405794
1,0.6589591042598174
0,0.3721624950266707
0,0.26430046612918756
0,0.2555029344461948
1,0.647223974814677
0,0.20310068307271184
1,0.7385772192898815
0,0.23348121706782987
0,0.17482067369545146
0,0.11112929078663453
1,0.7695833488655921
1,0.6219759383407247
1,0.673586580323613
0,0.10461421966089485
1,0.43284449059739905
0,0.603217455900309
1,0.701021639451429
0,0.12483747660391518
1,0.6085929042732119
0,0.0973274861830419
1,0.3418575072701284
0,0.5841509337378243
0,0.26575588643001335
0,0.1838435673439449
0,0.44894608089361127
1,0.5933985443167475
0,0.18824540820574198
1,0.6363415872944925
1,0.64831998471255
1,0.6615288338566822
0,0.10142155674432715
0,0.3742114755875936
0,0.11171846057904603
0,0.20300690866869775
0,0.47688803596388296
0,0.23278124160593403
0,0.7162105309823403
0,0.10477931657281153
0,0.3043938782144164
1,0.2969583332714432
1,0.7347928222203669
1,0.7054753262943457
0,0.4161809560134126
1,0.5365898681804868
0,0.08345135039098998
1,0.724264794528834
1,0.27439133176848896
1,0.3069123511311518
0,0.11688229318222261
1,0.6111908319858316
1,0.7259787066585798
0,0.3150477694963299
0,0.7009250319882672
1,0.6890174402788035
0,0.09694796572498651
0,0.34036479142944875
0,0.5187947724923014
0,0.2447498236284135
0,0.22885224877114307
1,0.23126209653119484
0,0.10267254043447886
1,0.11658391823002524
0,0.6098984030649219
1,0.4166459182537735
1,0.30463129437015984
1,0.46118286680845766
0,0.4200632223710133
0,0.6463091775246684
1,0.808733841633887
1,0.6665278051468403
1,0.6732260330975685
1,0.6490680376355787
0,0.5794139501682515
0,0.10142936382484403
1,0.667274075044001
0,0.2678695907801304
0,0.38771944399788183
1,0.8209952830802549
0,0.2869395278118489
0,0.658218388262871
0,0.0992287350844847
0,0.5624333003048272
1,0.08952007817734914
0,0.10176371010793486
0,0.16282858122101673
1,0.7889556412203514
1,0.39075964997493984
0,0.3052246891609433
1,0.4966706629709291
1,0.6254591024911216
0,0.08785383200742128
0,0.7323590374970793
1,0.6294034871264159
1,0.280328215466485
0,0.12988306029917854
1,0.6339556976152
0,0.24938259309729363
1,0.7893971451695622
1,0.7421485335646922
0,0.14421896692447095
0,0.3683245699745549
1,0.2565523987806461
0,0.5155339594094753
0,0.11661738766318498
0,0.34372722194981553
0,0.46676067384938547
1,0.2803881964717935
1,0.824382826645572
0,0.40987696835778686
0,0.09174062633103942
1,0.2524726240204532
0,0.282422019737737
0,0.6217196563691882
0,0.3043865104051609
0,0.13540396930538123
1,0.8063682345336205
1,0.830480783903506
0,0.19824812061234012
0,0.11365125696986922
1,0.7703040460846
0,0.3133128748835859
0,0.1709627326792063
0,0.3319407000665382
0,0.10477931657281153
1,0.32015614571140455
0,0.119340444190326
0,0.6890246441728968
0,0.1473467282995709
1,0.6396162229641664
0,0.1165048248335265
0,0.0830737797091948
0,0.3642342411736519
1,0.6391500336756871
0,0.08937840041331245
1,0.8194619332084772
1,0.23040990043843504
0,0.6177308548264103
0,0.45475179840609675
1,0.7396431051844827
0,0.31648292931695304
0,0.16902716088106598
0,0.7703040460846
0,0.26084498842493775
0,0.4990760512697074
0,0.36183273334103794
0,0.3738940730947564
0,0.5950410999038754
0,0.20874658527036508
1,0.30631376883285094
1,0.7066877852655403
1,0.6884900516119505
1,0.7054753262943457
1,0.7443049441687012
0,0.27367766592940784
1,0.4079560680724657
0,0.2767243101090205
1,0.7149075619976071
0,0.32766352407713434
0,0.10876128324881144
1,0.6890132473817107
1,0.5365898681804868
0,0.6408083265464661
0,0.2039131303725893
0,0.15764996769448988
1,0.3815442493216984
1,0.6212445756424442
0,0.09587802978754223
0,0.48427142395654244
1,0.6378817139770921
1,0.6790589345883972
0,0.6619942677007331
1,0.6911114985206698
0,0.34019578855004373
0,0.3719779849851949
1,0.603915282946905
1,0.6961541264234752
0,0.18278856652361233
1,0.621353726879224
0,0.3674676579823082
1,0.7652063004015206
1,0.6806133395971472
1,0.6871557427960774
1,0.3069123511311518
1,0.777724820213798
1,0.3726780223303181
0,0.10109351015867732
0,0.5508112119039069
0,0.1205407175664412
1,0.7020913123314888
0,0.2209697753020635
0,0.31261175485127435
1,0.38691198633935303
1,0.682736073779013
0,0.4756122510585452
1,0.6940255602692254
0,0.10836265818482327
1,0.6354256318705198
0,0.5773562827457543
1,0.33639039203602594
0,0.7016863570589735
0,0.3871957416736105
0,0.09370786749920197
1,0.7048303727931474
0,0.1871031002752856
0,0.09731388581369528
1,0.7404424200375488
1,0.7680560544992489
0,0.6209445727376446
0,0.26824212847681084
0,0.35039262321869885
1,0.7237804200361759
0,0.3661411281439637
0,0.08720715446579536
0,0.25111983993571096
1,0.6476364513604322
0,0.2557212797139696
0,0.17056695004862563
0,0.09661904087666215
0,0.21254673769456014
0,0.2053050434597816
0,0.8135065428543489
0,0.10466268957235063
0,0.10819127807268156
1,0.6155017765907784
1,0.6212445756424442
1,0.6975456716179798
0,0.17925033433251422
1,0.6409275550548102
0,0.2868385528714113
1,0.6997389342975632
1,0.4739134623073433
1,0.6441147727695011
1,0.6431770086384114
1,0.23463139221028356
0,0.23495248271551053
1,0.6560829599973111
0,0.35056770934585957
0,0.33001946258795306
1,0.6175476189808224
0,0.11998716000910306
0,0.14994416964708443
0,0.14021377581212258
0,0.37277529508788676
0,0.5434911934521132
1,0.23373249392782008
1,0.6988807307302222
0,0.11828374480075979
0,0.6549359867033162
1,0.5198382444836767
0,0.517001103450565
0,0.2203175128588139
1,0.6754397877683992
0,0.1276813248317782
0,0.3677265291690513
0,0.3727697157056495
1,0.7031356201054062
0,0.3638154386264476
0,0.259938834835055
1,0.7678614258138713
0,0.2177551884151038
0,0.6257946430268747
0,0.3951183817286064
0,0.6894991197449428
1,0.7253925110805028
1,0.5989824546717303
0,0.6098149102010193
1,0.70002532373516
0,0.7092222160551365
0,0.4526776564694331
1,0.663710301092372
0,0.140506168179411
